,BCOMTR Index,HFRIFWI Index,LBUSTRUU Index,LG30TRUU Index,LMBITR Index,NDDUE15X Index,NDDUJN Index,NDDUNA Index,NDDUPXJ Index,NDDUUK Index,NDDUWXUS Index,NDUEEGF Index,RU10GRTR Index,RU10VATR Index,RU20GRTR Index,RU20INTR Index,RU20VATR Index,RUMCINTR Index,RUMRINTR Index,RUTPINTR Index,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,SPXT Index
1997/10/24,167.737,4033.792,757.7,295.0556,442.8594,2197.093,3842.228,#N/A N/A,#N/A N/A,2757.808,2323.321,#N/A N/A,336.36,358.12,1926.316,1688.66,2174.59,2182.08,#N/A N/A,1829.3,164.2118,200.08,194.61,273.91,245.69,202.98,274.99,149.76,#N/A N/A,163.23,131.2,1255.91
1997/10/27,168.145,4033.792,761.08,295.0556,442.8594,2197.093,3842.228,#N/A N/A,#N/A N/A,2757.808,2323.321,#N/A N/A,312.725,335.997,1780.171,1585.4,2074.27,2044.85,#N/A N/A,1706.28,153.804,188.35,181.11,254.65,226.83,188.7,253.07,138.18,#N/A N/A,153.36,126.87,1169.69
1997/10/28,166.349,4033.792,758.67,295.0556,442.8594,2197.093,3842.228,#N/A N/A,#N/A N/A,2757.808,2323.321,#N/A N/A,330.062,347.543,1837.11,1621.25,2101.95,2104.66,#N/A N/A,1793.8199,161.3878,198.93,190.76,265.92,239.81,197.68,273.38,142.41,#N/A N/A,157.75,128.75,1229.52
1997/10/29,166.862,4033.792,761.07,295.0556,442.8594,2197.093,3842.228,#N/A N/A,#N/A N/A,2757.808,2323.321,#N/A N/A,328.494,348.393,1858.899,1640.59,2127.18,2112.79,#N/A N/A,1788.0699,162.3586,197.05,189.91,267.71,239.61,196.43,268.48,142.71,#N/A N/A,157.54,129.28,1226.21
1997/10/30,167.917,4033.792,762.96,295.0556,442.8594,2197.093,3842.228,#N/A N/A,#N/A N/A,2757.808,2323.321,#N/A N/A,322.802,343.076,1827.906,1617.47,2102.72,2086.41,#N/A N/A,1756.08,160.3188,194.68,189.65,260.37,236.99,192.71,259.37,141.52,#N/A N/A,156.12,128.51,1205.79
1997/10/31,167.664,3972.075,762.25,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,327.356,346.616,1850.421,1635.11,2122.68,2106.75,#N/A N/A,1779.3,161.7154,196.74,192.05,263.5,239.44,194.69,265.49,141.89,#N/A N/A,157.95,129.59,1220.4
1997/11/3,167.857,3972.075,760.48,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,336.14,354.393,1888.369,1664.01,2154.16,2149.74,#N/A N/A,1826.26,166.9891,202.44,197.29,270.25,244.67,199.37,274.07,145.95,#N/A N/A,161.26,130.83,1252.96
1997/11/4,167.047,3972.075,759.24,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,337.641,354.642,1897.058,1668.8,2156.63,2159.24,#N/A N/A,1829.5,167.0644,202.79,197.14,271.67,244.79,201.05,275.26,144.1,#N/A N/A,160.78,130.78,1255.33
1997/11/5,167.056,3972.075,759.53,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,339.282,355.342,1911.79,1678.42,2164.67,2171.17,#N/A N/A,1834.0699,167.0242,203.07,195.84,273.33,247.82,201.55,275.02,144.39,#N/A N/A,160.97,130.23,1258.18
1997/11/6,166.817,3972.075,761.28,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,337.091,354.045,1898.637,1671.26,2161.19,2162.48,#N/A N/A,1824.01,167.7878,202.93,194,272.47,246.46,200.78,270.2,144.8,#N/A N/A,159.41,129.47,1251.97
1997/11/7,167.366,3972.075,761.29,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,332.928,350.128,1861.631,1642.61,2129.27,2129.12,#N/A N/A,1805.58,165.4779,200.73,191.66,268.58,244.41,197.84,267.29,142.87,#N/A N/A,159.63,128.88,1238.2
1997/11/10,166.806,3972.075,761.49,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,329.738,349.176,1857.519,1643.37,2135.97,2123.51,#N/A N/A,1791.87,165.1539,199.92,190.32,265.28,242.51,197.15,261.66,142.46,#N/A N/A,161.24,129.46,1229.79
1997/11/11,166.806,3972.075,761.49,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,330.383,349.76,1843.148,1636,2133.35,2119.86,#N/A N/A,1797.8199,165.3578,201.69,191.53,263.86,243.41,197.35,261.17,143.62,#N/A N/A,163.84,130.57,1233.33
1997/11/12,167.161,3972.075,762.32,282.153,446.5893,2076.935,3484.322,#N/A N/A,#N/A N/A,2653.14,2148.053,#N/A N/A,323.494,343.682,1785.775,1598.89,2102.87,2085.23,#N/A N/A,1761.39,163.6358,200.03,187.85,257.36,238.02,193.29,252.82,140.53,#N/A N/A,161.04,130.63,1209.82
